videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
DMtFhACPnTY,How to crack algorithm please reply,2021-06-11T22:22:42Z,potter prins,https://yt3.ggpht.com/ytc/AKedOLR_ovfj63S978E0y7c6SEwnhFcUwfL2U5Ny=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,printf 'ashisgay' | shasum -a 364 = 3a0ff9e07b6247426c308a437e4a80d3a972f29f480b20f2656bbb4a4c4cbc7d0f75320fe6c6231894defb674b9339ac        I'm not really but just demonstrating some hashing function.,2021-06-03T21:24:55Z,Ashley Bishton,https://yt3.ggpht.com/ytc/AKedOLSm17rYW1CyXU2hJ2cxUpBWJ2mt5VWVvMfEPxn4=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"Hey there, That marker sound is really annoying so that I stopped watching the rest.",2021-05-30T21:35:56Z,Sina Saeidi,https://yt3.ggpht.com/ytc/AKedOLTVlV9MDULYasEoKahBJ7I0tvTmT8lylrEs9Ep7tSA=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"Don't pretend that you understand this and write ""This is the best explantion ever"".  STOP!!! your just as lost as I am. Now..... back to my banana.",2021-05-19T06:50:25Z,Shark Attack,https://yt3.ggpht.com/ytc/AKedOLQ72Y-A_eq95zxxnuwqB2Vj5tryk6qGNemISS8a=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,Modern enigma machine,2021-05-18T20:21:53Z,Swapnil Dadamode,https://yt3.ggpht.com/ytc/AKedOLSxJcbIS-56sK7tdFECZTMuOrNqFc91LKIQ_BRFSQ=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,Loved the washing machine demonstration!,2021-05-18T05:54:29Z,Niyati Khandelwal,https://yt3.ggpht.com/ytc/AKedOLTQbl4MNcVJShENmKH5Oi2iXcbX66UxncciU648kRU=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,my DREAMS from Somalia,2021-05-17T16:08:39Z,Ayub A Alim,https://yt3.ggpht.com/ytc/AKedOLSsHo5ppK2zvapd0aWPX_-ltm139MUVyRly6w=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,keeps me engaged great explanation,2021-05-10T21:59:41Z,James Slaterly,https://yt3.ggpht.com/ytc/AKedOLSd7P95YOR74ItJZ-hpjOfZwr7_X656aM0fMQ=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"hi, please explain how you get new A B C D E? When you put 512 bits with initial A B C D E, you get new 512 bits, is it right?",2021-05-05T22:58:26Z,Utkarsh Kathuria,https://yt3.ggpht.com/ytc/AKedOLQmACNGsyTcrGRSQoiWRMKkRploW0IAMe1PIA=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,Love these videos.,2021-05-01T14:20:44Z,Encompass 13,https://yt3.ggpht.com/ytc/AKedOLQl16ukXJKm2ZZf7CddQKAWZDfe6gvwX3DyKkFe=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,The washing machine example really helped seal in this topic I was trying to understand and helped me on my final project. Thank you!!!,2021-04-27T00:50:16Z,Donovan Lay,https://yt3.ggpht.com/ytc/AKedOLS9uDC5V7pv7ofKyH87K1cfahdY2SucbhTIoBjA=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,I feel like a genius learning everything here!,2021-04-26T00:18:10Z,G,https://yt3.ggpht.com/ytc/AKedOLSCvFqtRpwhtMcy8Eis20KFqNq3xpYJRtwBlLKgKA=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"7:50 that made it click for me, thanks!",2021-04-20T14:33:26Z,what ever,https://yt3.ggpht.com/ytc/AKedOLTggTWboXP5IhuAKffrOzwZKkp1iCqjtPHdbw=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"if hashing can be reversed, then we can encrypt huge files to 256 bits, download reverse the hash and get original file back 🤔",2021-04-20T08:49:56Z,Adhokshaj Acharya,https://yt3.ggpht.com/ytc/AKedOLTrjnIz39N3wrzfyUKaENNPfrSDU_hCiH9trWxTww=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,Sometimes I wonder how Mike's videos are free.,2021-04-18T14:08:41Z,Achmed,https://yt3.ggpht.com/ytc/AKedOLQCd_bu7hI46JSjpqVdk6dEOAE6Dz1CAA-xiXwgcw=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"This is too much work, can’t we just trust each other?",2021-04-17T02:27:01Z,Daniel M,https://yt3.ggpht.com/ytc/AKedOLQeTjTEvZJNi8kQkXNkbZhrGPEA6u_UNGBefcsU2J8=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,I hear him saying words... I even saw him writing stuff on paper.. But I still have no clue what SHA is.,2021-04-16T20:58:35Z,Chris NoLastName,https://yt3.ggpht.com/ytc/AKedOLRt4AaJdb_C4YileqzHxIPB4kyZUYu-2InzvVmcAbU=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,funnily one of the initialisation constants in sha-1 is something like 0x10badcfe (bad coffee?),2021-04-16T03:17:50Z,Luciano Osinaga,https://yt3.ggpht.com/ytc/AKedOLR7uXHzPZtyJpLUwhIhv1id6shArOFNONcarif0=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"Me: Explain SHA
Dr. Pound: Explains it
Me confused: Explain it to me like I'm 12
Dr. Pound: Explains it like I'm 12
Me still: Explain it to me like I'm 5...",2021-04-13T01:23:49Z,Michael Crosby,https://yt3.ggpht.com/ytc/AKedOLSUmj60a3RJpm2_NVFu3VtI7qg-EQmfnek-MNtg=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"I know I've watched your content before, but I definitely thought you were Jared from Silicon Valley in the thumbnail. Maybe a great Halloween 2021 idea?",2021-04-13T01:04:04Z,ˈkaZHo͞oəstrē,https://yt3.ggpht.com/pEOMgcsoMgj4qIccGKgfLSNmcoL3yidaXocJQ3Xde_NdTqHukZJOPTf1b-G0aOm5S4DuYqhvS0U=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,Tom Scott wants to know your location,2021-04-12T10:29:00Z,Kepler_591b,https://yt3.ggpht.com/ytc/AKedOLQh6sfO0Ha2Ys7GISV4vwJqpfAXE1bb97HQJ9Aqhw=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,but will there be any pattern?? inside those hashes,2021-04-06T13:01:10Z,hemanth sai,https://yt3.ggpht.com/ytc/AKedOLSNeDJeq4BR5Ohdjwq-Bmu1zypaJKvxZq74a8Nrtw=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,你地既EncryptionMethod居然係域多利監獄JAIL的Shall-WE。(SHA),2021-03-23T17:22:28Z,約瑟梁逸駿,https://yt3.ggpht.com/ytc/AKedOLSSTfBRQe48mYTEzSRZn5LyIr3nHMt2ktzbXZebfKY=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,10,2021-03-19T14:04:26Z,Jeetender Kakkar,https://yt3.ggpht.com/ytc/AKedOLTEqi8ywSs5jknlDM51a80MN_HtKii_tYSswinEBw=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,I am here after reaching  bitcoin 60k$,2021-03-14T12:29:01Z,Rufat But Kinda Blessed,https://yt3.ggpht.com/ytc/AKedOLTrn59fr5_SwoSC2DzpuTLiqTC69-sbXJLwx_BUcA=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,This guy looks like Gabe from The Office,2021-03-06T04:12:06Z,Kunal Chand,https://yt3.ggpht.com/ytc/AKedOLSHW6TY9OuKakCICTakaN5uj_duN4v88gRiWsO-mQ=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,Been watching a whole bunch of Mike's videos as a complement to my introductory module on Security and Authentication. One of the best teachers I have come across!,2021-03-03T17:35:19Z,Krishnan Muru-Girthy,https://yt3.ggpht.com/ytc/AKedOLSrdketW6H0ap7oZRAfQyt72yR7nxsEqcUEKgVn=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,am I the only one who cant hear a thing?,2021-02-25T18:26:19Z,reem lyby,https://yt3.ggpht.com/ytc/AKedOLRMkxGOaPfZ9nROlBlM9zB_krjUNkDRRBAdXg=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,This looks like an episode of The Office.,2021-02-22T01:23:56Z,BNL,https://yt3.ggpht.com/ytc/AKedOLTMRPT2vgvhcihvtYkZ2mgdAQoiwx-0RAFARmce=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"I don't understand the last bit about padding. If changing a single bit will completely change the hash result, why can't we just fill up the message with 0s up to the next 512 multiple?",2021-02-21T00:02:17Z,MrPaPaYa86,https://yt3.ggpht.com/ytc/AKedOLSmgYcSK7t8NPWDdcBNwQqoviSyKrbTGr0h=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"Excellent, finall a video with subtitles :)",2021-02-19T20:56:25Z,Un Perrier,https://yt3.ggpht.com/ytc/AKedOLSWFxKihFPJ3WRiEN66F6SEbAFHxO1FU5A-NiRE=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,9:49 captions about Merkle-Damgard Construction are hilarious,2021-02-04T00:12:37Z,JuanFer PZ,https://yt3.ggpht.com/ytc/AKedOLRt9LQ2fnu8tHAyMstqlkZFivRRk8Momr3oZELT0Q=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,nobody's gonna talk that hashing he used was md5?,2021-01-28T20:21:26Z,Sra9an,https://yt3.ggpht.com/adtYD_Ttjpa7HW3U7bZvYi3ll131CiuNO5IgoH3HD8ARaVnBhvjBlu2PEk_WO8BwLbPqvR1x2Q=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,I think NSA has the decryptor for this.,2021-01-20T05:13:28Z,Rozi Akbar,https://yt3.ggpht.com/ytc/AKedOLRS1qbUh7dAf1t36RX3NlkDou4Bh4vEf0R5mkypBQ=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,2EF7BDE608CE5404E97D5F042F95F89F1C232871,2021-01-12T11:43:15Z,alleygh0st,https://yt3.ggpht.com/ytc/AKedOLSmk7ijxy5kF9tcDLiDOLLM_B7CbHNG6HtenQ=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"What happens if the last block has, let's say 504 bits, and the last 8 bits does not have enough room to store the length of the message? Wouldn't the padding scheme break down?",2021-01-09T21:07:07Z,Amaar Quadri,https://yt3.ggpht.com/ytc/AKedOLSFcq4OeIKOe6c3MYV16v_4LictEP3bDjKrHgS5O7I=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,so its linear algebra,2021-01-09T05:57:45Z,Kellen,https://yt3.ggpht.com/ytc/AKedOLS5PqP8WpSE0jBUvvtG3DJu25P8B5XqYZXM5blGwg=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"Wait, but if it is fixed length, then there are a finite number of messages you could produce",2020-12-10T22:37:54Z,Adomas B,https://yt3.ggpht.com/ytc/AKedOLTrpRMQWHSxrxlHy4Zyq4wTUyK3TSzu9AMB3NDniA=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,The spacecraft looks like a wiener,2020-11-13T07:29:49Z,Geoff Stoochnoff,https://yt3.ggpht.com/ytc/AKedOLTuNVF9DQCSmewW-LQNWx5bPwiMvjKp7rx6tn7gKQ=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,I didn't know that SHA was short for anything until now.,2020-10-20T20:51:16Z,Wesley Mays,https://yt3.ggpht.com/ytc/AKedOLT3lbBeUgMVKEzNFgK6RoSkS4NItmMFQvb3Sg=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"Ah this video has aged like milk, or rather SHA1 has I should say. It's a prime example of why you can never count on anything permanently being secure as  eventually a basic error in the underlying math will be found and exploited.",2020-09-17T07:35:42Z,justjoeblow420,https://yt3.ggpht.com/ytc/AKedOLSmWRBMeHHJT44of9L3lWIv3MTGPuoDjvkztQ=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,Brilliant!,2020-09-13T20:49:14Z,Bertrand Prenat,https://yt3.ggpht.com/ytc/AKedOLTsCrTZiDb83RYtpTfBA2A8gX2BkZE51O4r7w=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,the video's shoots are like modern family and that make's me happy ! also the information so thanks!,2020-09-13T08:49:30Z,איילה גיני הערוצ השני,https://yt3.ggpht.com/ytc/AKedOLT_tejo7lMjzMgIKsOCWVEy4xKgPlhOMY6wzg=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,What if your single 512 bit block just happened to look exactly like a shorter padded block?,2020-09-12T07:30:48Z,Mil,https://yt3.ggpht.com/ytc/AKedOLTMOpC8FTj-LXNfzhMrUyC3wfr3XIw9lKUXEnKM3bg=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,Who the heck writes the subtitles for these videos and why are they so badly wrong? They managed to mishead 'SHA' as both 'char' and 'shower' within the space of like a minute. They're not auto-generated... or are they?,2020-09-10T18:29:19Z,Jonty Levine,https://yt3.ggpht.com/ytc/AKedOLTojbjw3va54ZZS0wDYagi83nbc1hcsMdm1ko5h=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"@5:21 ""We might talk about that in a bit"", proceeds to encrypt that bit in sha and turns it to 160 bits",2020-09-10T10:41:18Z,Jordan Adkins,https://yt3.ggpht.com/ytc/AKedOLTU5edUNPCJQfEWYmdSIpy7SJp5Viygd1LzZQ=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,Sha lala,2020-08-19T13:53:47Z,Joshua Susanto,https://yt3.ggpht.com/ytc/AKedOLS6Zjmn38M8dsaRfmC4Ms2eNrDZFrXb5S9MXw=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,anyone here from coursera ?,2020-08-07T15:12:04Z,Harish Kumar,https://yt3.ggpht.com/ytc/AKedOLQrloAtI-94takpEJfHrE4A1BRYMp8yxNmti6ou=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,I wish you could slow down and give more diagrams than talking.,2020-07-31T03:15:21Z,Tony Voice,https://yt3.ggpht.com/ytc/AKedOLQdSF7RBnWQSPQd5bkXau-6h250tXSQiga5Zw=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"What if the length of the message is 511 bits? Then we have only 1 bit of padding, and we can't possibly store the number '511' in 1 bit of information.",2020-07-30T05:54:35Z,The Religious Atheists,https://yt3.ggpht.com/ytc/AKedOLRICrYjGRosfIyNf0PUihTBiT-1Xxdo5nsGHxTVEg=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,This is what Bear Grylls would have looked like if he went into computer science instead of special forces.,2020-07-18T01:09:04Z,Christopher Pelnar,https://yt3.ggpht.com/ytc/AKedOLSo0qp9VLcWZX-QfvUUrBpR9xNBdntDATLNcW0Tuw=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,Can someone explain the H0 H1 stuff? I was so confused.,2020-07-04T14:52:47Z,Neel Sandell,https://yt3.ggpht.com/ytc/AKedOLRgKRd1W1TRfDyU8emSg40gqNG6IWuodhG-jT1qaw=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"Whoever wrote the English subtitles apparently doesn’t speak English as it transcribed “SHA function” by “shower function” so many times, also transcribes “randomness” as some other nonsense.",2020-06-12T11:05:09Z,Karim Zermaini,https://yt3.ggpht.com/ytc/AKedOLRJfsmtbdt1CDRhiIwvKQrYErvTuZ9UhHf_fQ=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,tobey maguire,2020-06-05T08:22:38Z,Abdelouahid,https://yt3.ggpht.com/YFlGD2Az8WPQ7x7VqeLwrTKrH0DD_zzGZ58vftFP2ZPjDNwjvmqww6Fucuydk3K5HRdBnsWDaw=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"{ SHA, SHA, ('Slide') 
}",2020-05-30T17:55:38Z,wolfrig2000,https://yt3.ggpht.com/ytc/AKedOLTjJDWVKmSeHatQCCkxgsg_yLR90M3HAZCFxwvG=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"hash (input) {
    srand(input);
    return random();
}",2020-05-21T22:17:25Z,Bbrk24,https://yt3.ggpht.com/ytc/AKedOLSAWdwUh5cDO7AkDqwieFo0fWmwmhMvMkJ2e2CZ=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,are the initial values important? any recommended readings on this?,2020-05-20T16:49:32Z,Sauce,https://yt3.ggpht.com/ytc/AKedOLQ8tpJl3NTKm3q5a0tdY0XV3hk_6CKJc2_7z-pR=s48-c-k-c0x00ffffff-no-rj
DMtFhACPnTY,"Dude, show more math and values please",2020-05-14T07:47:51Z,ben mazor,https://yt3.ggpht.com/ytc/AKedOLQCnvst9ChfVCmTSBjCXAheHrX16RBlzGpsKhFDRA=s48-c-k-c0x00ffffff-no-rj
